Date,Month,Confirmed Cases,Province/State,Country/Region,Lat,Long
4/10/2020,4,382,,Honduras,15.2,-86.2419
4/10/2020,4,1190,,Hungary,47.1625,19.5033
4/10/2020,4,1675,,Iceland,64.9631,-19.0208
4/10/2020,4,7598,,India,20.593684,78.96288
4/10/2020,4,3512,,Indonesia,-0.7893,113.9213
4/10/2020,4,68192,,Iran,32.427908,53.688046
4/10/2020,4,1279,,Iraq,33.223191,43.679291
4/10/2020,4,8089,,Ireland,53.1424,-7.6921
4/10/2020,4,10408,,Israel,31.046051,34.851612
4/10/2020,4,147577,,Italy,41.87194,12.56738
4/10/2020,4,63,,Jamaica,18.1096,-77.2975
4/10/2020,4,6250,,Japan,36.204824,138.252924
4/10/2020,4,372,,Jordan,31.24,36.51
4/10/2020,4,812,,Kazakhstan,48.0196,66.9237
4/10/2020,4,189,,Kenya,-0.0236,37.9062
4/10/2020,4,10450,,"Korea, South",35.907757,127.766922
4/10/2020,4,227,,Kosovo,42.602636,20.902977
4/10/2020,4,993,,Kuwait,29.31166,47.481766
4/10/2020,4,298,,Kyrgyzstan,41.20438,74.766098
4/10/2020,4,16,,Laos,19.85627,102.495496
4/10/2020,4,612,,Latvia,56.8796,24.6032
4/10/2020,4,609,,Lebanon,33.8547,35.8623
4/10/2020,4,0,,Lesotho,-29.61,28.2336
4/10/2020,4,37,,Liberia,6.428055,-9.429499
4/10/2020,4,24,,Libya,26.3351,17.228331
4/10/2020,4,79,,Liechtenstein,47.14,9.55
4/10/2020,4,999,,Lithuania,55.1694,23.8813
4/10/2020,4,3223,,Luxembourg,49.8153,6.1296
4/10/2020,4,9,,MS Zaandam,0,0
4/10/2020,4,93,,Madagascar,-18.766947,46.869107
4/10/2020,4,9,,Malawi,-13.2543,34.3015
4/10/2020,4,4346,,Malaysia,4.210484,101.975766
4/10/2020,4,19,,Maldives,3.2028,73.2207
4/10/2020,4,87,,Mali,17.570692,-3.996166
4/10/2020,4,350,,Malta,35.9375,14.3754
4/10/2020,4,7,,Mauritania,21.0079,-10.9408
4/10/2020,4,318,,Mauritius,-20.348404,57.552152
4/10/2020,4,3844,,Mexico,23.6345,-102.5528
4/10/2020,4,1438,,Moldova,47.4116,28.3699
4/10/2020,4,90,,Monaco,43.7333,7.4167
4/10/2020,4,16,,Mongolia,46.8625,103.8467
4/10/2020,4,255,,Montenegro,42.708678,19.37439
4/10/2020,4,1448,,Morocco,31.7917,-7.0926
4/10/2020,4,20,,Mozambique,-18.665695,35.529562
4/10/2020,4,16,,Namibia,-22.9576,18.4904
4/10/2020,4,9,,Nepal,28.1667,84.25
4/10/2020,4,86,Aruba,Netherlands,12.5211,-69.9683
4/10/2020,4,2,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385
4/10/2020,4,14,Curacao,Netherlands,12.1696,-68.99
4/10/2020,4,50,Sint Maarten,Netherlands,18.0425,-63.0548
4/10/2020,4,23097,,Netherlands,52.1326,5.2913
4/10/2020,4,1283,,New Zealand,-40.9006,174.886
4/10/2020,4,7,,Nicaragua,12.865416,-85.207229
4/10/2020,4,438,,Niger,17.607789,8.081666
4/10/2020,4,305,,Nigeria,9.082,8.6753
4/10/2020,4,711,,North Macedonia,41.6086,21.7453
4/10/2020,4,6314,,Norway,60.472,8.4689
4/10/2020,4,484,,Oman,21.512583,55.923255
4/10/2020,4,5011,,Pakistan,30.3753,69.3451
4/10/2020,4,2752,,Panama,8.538,-80.7821
4/10/2020,4,2,,Papua New Guinea,-6.314993,143.95555
4/10/2020,4,129,,Paraguay,-23.4425,-58.4438
4/10/2020,4,5897,,Peru,-9.19,-75.0152
4/10/2020,4,4195,,Philippines,12.879721,121.774017
4/10/2020,4,5955,,Poland,51.9194,19.1451
4/10/2020,4,15472,,Portugal,39.3999,-8.2245
4/10/2020,4,2512,,Qatar,25.3548,51.1839
4/10/2020,4,5467,,Romania,45.9432,24.9668
4/10/2020,4,11917,,Russia,61.52401,105.318756
4/10/2020,4,118,,Rwanda,-1.9403,29.8739
4/10/2020,4,12,,Saint Kitts and Nevis,17.357822,-62.782998
4/10/2020,4,15,,Saint Lucia,13.9094,-60.9789
4/10/2020,4,12,,Saint Vincent and the Grenadines,12.9843,-61.2872
4/10/2020,4,344,,San Marino,43.9424,12.4578
4/10/2020,4,4,,Sao Tome and Principe,0.1864,6.6131
4/10/2020,4,3651,,Saudi Arabia,23.885942,45.079162
4/10/2020,4,265,,Senegal,14.4974,-14.4524
4/10/2020,4,3105,,Serbia,44.0165,21.0059
4/10/2020,4,11,,Seychelles,-4.6796,55.492
4/10/2020,4,8,,Sierra Leone,8.460555,-11.779889
4/10/2020,4,2108,,Singapore,1.2833,103.8333
4/10/2020,4,715,,Slovakia,48.669,19.699
4/10/2020,4,1160,,Slovenia,46.1512,14.9955
4/10/2020,4,21,,Somalia,5.152149,46.199616
4/10/2020,4,2003,,South Africa,-30.5595,22.9375
4/10/2020,4,4,,South Sudan,6.877,31.307
4/10/2020,4,158273,,Spain,40.463667,-3.74922
4/10/2020,4,190,,Sri Lanka,7.873054,80.771797
4/10/2020,4,17,,Sudan,12.8628,30.2176
4/10/2020,4,10,,Suriname,3.9193,-56.0278
4/10/2020,4,10053,,Sweden,60.128161,18.643501
4/10/2020,4,24551,,Switzerland,46.8182,8.2275
4/10/2020,4,19,,Syria,34.802075,38.996815
4/10/2020,4,382,,Taiwan*,23.7,121
4/10/2020,4,0,,Tajikistan,38.861,71.2761
4/10/2020,4,32,,Tanzania,-6.369028,34.888822
4/10/2020,4,2473,,Thailand,15.870032,100.992541
4/10/2020,4,2,,Timor-Leste,-8.874217,125.727539
4/10/2020,4,76,,Togo,8.6195,0.8248
4/10/2020,4,109,,Trinidad and Tobago,10.6918,-61.2225
4/10/2020,4,671,,Tunisia,33.886917,9.537499
4/10/2020,4,47029,,Turkey,38.9637,35.2433
4/10/2020,4,503006,,US,40,-100
4/10/2020,4,53,,Uganda,1.373333,32.290275
4/10/2020,4,2203,,Ukraine,48.3794,31.1656
4/10/2020,4,3360,,United Arab Emirates,23.424076,53.847818
4/10/2020,4,3,Anguilla,United Kingdom,18.2206,-63.0686
4/10/2020,4,48,Bermuda,United Kingdom,32.3078,-64.7505
4/10/2020,4,3,British Virgin Islands,United Kingdom,18.4207,-64.64
4/10/2020,4,45,Cayman Islands,United Kingdom,19.3133,-81.2546
4/10/2020,4,398,Channel Islands,United Kingdom,49.3723,-2.3644
4/10/2020,4,5,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236
4/10/2020,4,127,Gibraltar,United Kingdom,36.1408,-5.3536
4/10/2020,4,201,Isle of Man,United Kingdom,54.2361,-4.5481
4/10/2020,4,9,Montserrat,United Kingdom,16.742498,-62.187366
4/10/2020,4,8,Turks and Caicos Islands,United Kingdom,21.694,-71.7979
4/10/2020,4,85813,,United Kingdom,55.3781,-3.436
4/10/2020,4,494,,Uruguay,-32.5228,-55.7658
4/10/2020,4,624,,Uzbekistan,41.377491,64.585262
4/10/2020,4,171,,Venezuela,6.4238,-66.5897
4/10/2020,4,257,,Vietnam,14.058324,108.277199
4/10/2020,4,267,,West Bank and Gaza,31.9522,35.2332
4/10/2020,4,4,,Western Sahara,24.2155,-12.8858
4/10/2020,4,1,,Yemen,15.552727,48.516388
4/10/2020,4,40,,Zambia,-13.133897,27.849332
4/10/2020,4,13,,Zimbabwe,-19.015438,29.154857
4/9/2020,4,484,,Afghanistan,33.93911,67.709953
4/9/2020,4,409,,Albania,41.1533,20.1683
4/9/2020,4,1666,,Algeria,28.0339,1.6596
4/9/2020,4,583,,Andorra,42.5063,1.5218
4/9/2020,4,19,,Angola,-11.2027,17.8739
4/9/2020,4,19,,Antigua and Barbuda,17.0608,-61.7964
4/9/2020,4,1795,,Argentina,-38.4161,-63.6167
4/9/2020,4,921,,Armenia,40.0691,45.0382
4/9/2020,4,100,Australian Capital Territory,Australia,-35.4735,149.0124
4/9/2020,4,2773,New South Wales,Australia,-33.8688,151.2093
4/9/2020,4,28,Northern Territory,Australia,-12.4634,130.8456
4/9/2020,4,953,Queensland,Australia,-27.4698,153.0251
4/9/2020,4,420,South Australia,Australia,-34.9285,138.6007
4/9/2020,4,111,Tasmania,Australia,-42.8821,147.3272
4/9/2020,4,1228,Victoria,Australia,-37.8136,144.9631
4/9/2020,4,495,Western Australia,Australia,-31.9505,115.8605
4/9/2020,4,13244,,Austria,47.5162,14.5501
4/9/2020,4,926,,Azerbaijan,40.1431,47.5769
4/9/2020,4,41,,Bahamas,25.025885,-78.035889
4/9/2020,4,887,,Bahrain,26.0275,50.55
4/9/2020,4,330,,Bangladesh,23.685,90.3563
4/9/2020,4,66,,Barbados,13.1939,-59.5432
4/9/2020,4,1486,,Belarus,53.7098,27.9534
4/9/2020,4,24983,,Belgium,50.8333,4.469936
4/9/2020,4,9,,Belize,17.1899,-88.4976
4/9/2020,4,26,,Benin,9.3077,2.3158
4/9/2020,4,5,,Bhutan,27.5142,90.4336
4/9/2020,4,264,,Bolivia,-16.2902,-63.5887
4/9/2020,4,858,,Bosnia and Herzegovina,43.9159,17.6791
4/9/2020,4,13,,Botswana,-22.3285,24.6849
4/9/2020,4,18092,,Brazil,-14.235,-51.9253
4/9/2020,4,135,,Brunei,4.5353,114.7277
4/9/2020,4,618,,Bulgaria,42.7339,25.4858
4/9/2020,4,443,,Burkina Faso,12.2383,-1.5616
4/9/2020,4,23,,Burma,21.9162,95.956
4/9/2020,4,3,,Burundi,-3.3731,29.9189
4/9/2020,4,7,,Cabo Verde,16.5388,-23.0418
4/9/2020,4,119,,Cambodia,11.55,104.9167
4/9/2020,4,730,,Cameroon,3.848,11.5021
4/9/2020,4,1423,Alberta,Canada,53.9333,-116.5765
4/9/2020,4,1336,British Columbia,Canada,53.7267,-127.6476
4/9/2020,4,0,Diamond Princess,Canada,0,0
4/9/2020,4,13,Grand Princess,Canada,0,0
4/9/2020,4,221,Manitoba,Canada,53.7609,-98.8139
4/9/2020,4,108,New Brunswick,Canada,46.5653,-66.4619
4/9/2020,4,232,Newfoundland and Labrador,Canada,53.1355,-57.6604
4/9/2020,4,5,Northwest Territories,Canada,64.8255,-124.8457
4/9/2020,4,342,Nova Scotia,Canada,44.682,-63.7443
4/9/2020,4,5759,Ontario,Canada,51.2538,-85.3232
4/9/2020,4,25,Prince Edward Island,Canada,46.5107,-63.4168
4/9/2020,4,10912,Quebec,Canada,52.9399,-73.5491
4/9/2020,4,271,Saskatchewan,Canada,52.9399,-106.4509
4/9/2020,4,7,Yukon,Canada,64.2823,-135
4/9/2020,4,8,,Central African Republic,6.6111,20.9394
4/9/2020,4,11,,Chad,15.4542,18.7322
4/9/2020,4,6166,,Chile,-35.6751,-71.543
4/9/2020,4,991,Anhui,China,31.8257,117.2264
4/9/2020,4,588,Beijing,China,40.1824,116.4142
4/9/2020,4,579,Chongqing,China,30.0572,107.874
4/9/2020,4,351,Fujian,China,26.0789,117.9874
4/9/2020,4,139,Gansu,China,35.7518,104.2861
4/9/2020,4,1539,Guangdong,China,23.3417,113.4244
4/9/2020,4,254,Guangxi,China,23.8298,108.7881
4/9/2020,4,146,Guizhou,China,26.8154,106.8748
4/9/2020,4,168,Hainan,China,19.1959,109.7453
4/9/2020,4,327,Hebei,China,39.549,116.1306
4/9/2020,4,609,Heilongjiang,China,47.862,127.7615
4/9/2020,4,1276,Henan,China,37.8957,114.9042
4/9/2020,4,973,Hong Kong,China,22.3,114.2
4/9/2020,4,67803,Hubei,China,30.9756,112.2707
4/9/2020,4,1019,Hunan,China,27.6104,111.7088
4/9/2020,4,126,Inner Mongolia,China,44.0935,113.9448
4/9/2020,4,651,Jiangsu,China,32.9711,119.455
4/9/2020,4,937,Jiangxi,China,27.614,115.7221
4/9/2020,4,98,Jilin,China,43.6661,126.1923
4/9/2020,4,144,Liaoning,China,41.2956,122.6085
4/9/2020,4,45,Macau,China,22.1667,113.55
4/9/2020,4,75,Ningxia,China,37.2692,106.1655
4/9/2020,4,18,Qinghai,China,35.7452,95.9956
4/9/2020,4,256,Shaanxi,China,35.1917,108.8701
4/9/2020,4,783,Shandong,China,36.3427,118.1498
4/9/2020,4,552,Shanghai,China,31.202,121.4491
4/9/2020,4,166,Shanxi,China,37.5777,112.2922
4/9/2020,4,560,Sichuan,China,30.6171,102.7103
4/9/2020,4,182,Tianjin,China,39.3054,117.323
4/9/2020,4,1,Tibet,China,31.6927,88.0924
4/9/2020,4,76,Xinjiang,China,41.1129,85.2401
4/9/2020,4,184,Yunnan,China,24.974,101.487
4/9/2020,4,1267,Zhejiang,China,29.1832,120.0934
4/9/2020,4,2223,,Colombia,4.5709,-74.2973
4/9/2020,4,0,,Comoros,-11.6455,43.3333
4/9/2020,4,60,,Congo (Brazzaville),-0.228,15.8277
4/9/2020,4,180,,Congo (Kinshasa),-4.0383,21.7587
4/9/2020,4,539,,Costa Rica,9.7489,-83.7534
4/9/2020,4,444,,Cote d'Ivoire,7.54,-5.5471
4/9/2020,4,1407,,Croatia,45.1,15.2
4/9/2020,4,515,,Cuba,21.521757,-77.781167
4/9/2020,4,564,,Cyprus,35.1264,33.4299
4/9/2020,4,5569,,Czechia,49.8175,15.473
4/9/2020,4,184,Faroe Islands,Denmark,61.8926,-6.9118
4/9/2020,4,11,Greenland,Denmark,71.7069,-42.6043
4/9/2020,4,5635,,Denmark,56.2639,9.5018
4/9/2020,4,712,,Diamond Princess,0,0
4/9/2020,4,135,,Djibouti,11.8251,42.5903
4/9/2020,4,15,,Dominica,15.415,-61.371
4/9/2020,4,2349,,Dominican Republic,18.7357,-70.1627
4/9/2020,4,4965,,Ecuador,-1.8312,-78.1834
4/9/2020,4,1699,,Egypt,26.820553,30.802498
4/9/2020,4,103,,El Salvador,13.7942,-88.8965
4/9/2020,4,18,,Equatorial Guinea,1.6508,10.2679
4/9/2020,4,33,,Eritrea,15.1794,39.7823
4/9/2020,4,1207,,Estonia,58.5953,25.0136
4/9/2020,4,12,,Eswatini,-26.5225,31.4659
4/9/2020,4,56,,Ethiopia,9.145,40.4897
4/9/2020,4,15,,Fiji,-17.7134,178.065
4/9/2020,4,2605,,Finland,61.92411,25.748151
4/9/2020,4,83,French Guiana,France,3.9339,-53.1258
4/9/2020,4,51,French Polynesia,France,-17.6797,149.4068
4/9/2020,4,141,Guadeloupe,France,16.265,-61.551
4/9/2020,4,154,Martinique,France,14.6415,-61.0242
4/9/2020,4,184,Mayotte,France,-12.8275,45.166244
4/9/2020,4,18,New Caledonia,France,-20.904305,165.618042
4/9/2020,4,362,Reunion,France,-21.1151,55.5364
4/9/2020,4,6,Saint Barthelemy,France,17.9,-62.8333
4/9/2020,4,1,Saint Pierre and Miquelon,France,46.8852,-56.3159
4/9/2020,4,32,St Martin,France,18.0708,-63.0501
4/9/2020,4,86334,,France,46.2276,2.2137
4/9/2020,4,44,,Gabon,-0.8037,11.6094
4/9/2020,4,4,,Gambia,13.4432,-15.3101
4/9/2020,4,218,,Georgia,42.3154,43.3569
4/9/2020,4,118181,,Germany,51.165691,10.451526
4/9/2020,4,378,,Ghana,7.9465,-1.0232
4/9/2020,4,1955,,Greece,39.0742,21.8243
4/9/2020,4,12,,Grenada,12.1165,-61.679
4/9/2020,4,95,,Guatemala,15.7835,-90.2308
4/9/2020,4,194,,Guinea,9.9456,-9.6966
4/9/2020,4,36,,Guinea-Bissau,11.8037,-15.1804
4/9/2020,4,37,,Guyana,4.860416,-58.93018
4/9/2020,4,30,,Haiti,18.9712,-72.2852
4/9/2020,4,8,,Holy See,41.9029,12.4534
4/9/2020,4,343,,Honduras,15.2,-86.2419
4/9/2020,4,980,,Hungary,47.1625,19.5033
4/9/2020,4,1648,,Iceland,64.9631,-19.0208
4/9/2020,4,6725,,India,20.593684,78.96288
4/9/2020,4,3293,,Indonesia,-0.7893,113.9213
4/9/2020,4,66220,,Iran,32.427908,53.688046
4/9/2020,4,1232,,Iraq,33.223191,43.679291
4/9/2020,4,6574,,Ireland,53.1424,-7.6921
4/9/2020,4,9968,,Israel,31.046051,34.851612
4/9/2020,4,143626,,Italy,41.87194,12.56738
4/9/2020,4,63,,Jamaica,18.1096,-77.2975
4/9/2020,4,5614,,Japan,36.204824,138.252924
4/9/2020,4,372,,Jordan,31.24,36.51
4/9/2020,4,781,,Kazakhstan,48.0196,66.9237
4/9/2020,4,184,,Kenya,-0.0236,37.9062
4/9/2020,4,10423,,"Korea, South",35.907757,127.766922
4/9/2020,4,224,,Kosovo,42.602636,20.902977
4/9/2020,4,910,,Kuwait,29.31166,47.481766
4/9/2020,4,280,,Kyrgyzstan,41.20438,74.766098
4/9/2020,4,16,,Laos,19.85627,102.495496
4/9/2020,4,589,,Latvia,56.8796,24.6032
4/9/2020,4,582,,Lebanon,33.8547,35.8623
4/9/2020,4,0,,Lesotho,-29.61,28.2336
4/9/2020,4,31,,Liberia,6.428055,-9.429499
4/9/2020,4,24,,Libya,26.3351,17.228331
4/9/2020,4,78,,Liechtenstein,47.14,9.55
4/9/2020,4,955,,Lithuania,55.1694,23.8813
4/9/2020,4,3115,,Luxembourg,49.8153,6.1296
4/9/2020,4,9,,MS Zaandam,0,0
4/9/2020,4,93,,Madagascar,-18.766947,46.869107
4/9/2020,4,8,,Malawi,-13.2543,34.3015
4/9/2020,4,4228,,Malaysia,4.210484,101.975766
4/9/2020,4,19,,Maldives,3.2028,73.2207
4/9/2020,4,74,,Mali,17.570692,-3.996166
4/9/2020,4,337,,Malta,35.9375,14.3754
4/9/2020,4,7,,Mauritania,21.0079,-10.9408
4/9/2020,4,314,,Mauritius,-20.348404,57.552152
4/9/2020,4,3441,,Mexico,23.6345,-102.5528
4/9/2020,4,1289,,Moldova,47.4116,28.3699
4/9/2020,4,84,,Monaco,43.7333,7.4167
4/9/2020,4,16,,Mongolia,46.8625,103.8467
4/9/2020,4,252,,Montenegro,42.708678,19.37439
4/9/2020,4,1374,,Morocco,31.7917,-7.0926
4/9/2020,4,17,,Mozambique,-18.665695,35.529562
4/9/2020,4,16,,Namibia,-22.9576,18.4904
4/9/2020,4,9,,Nepal,28.1667,84.25
4/9/2020,4,82,Aruba,Netherlands,12.5211,-69.9683
4/9/2020,4,2,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385
4/9/2020,4,14,Curacao,Netherlands,12.1696,-68.99
4/9/2020,4,43,Sint Maarten,Netherlands,18.0425,-63.0548
4/9/2020,4,21762,,Netherlands,52.1326,5.2913
4/9/2020,4,1239,,New Zealand,-40.9006,174.886
4/9/2020,4,7,,Nicaragua,12.865416,-85.207229
4/9/2020,4,410,,Niger,17.607789,8.081666
4/9/2020,4,288,,Nigeria,9.082,8.6753
4/9/2020,4,663,,North Macedonia,41.6086,21.7453
4/9/2020,4,6211,,Norway,60.472,8.4689
4/9/2020,4,457,,Oman,21.512583,55.923255
4/9/2020,4,4695,,Pakistan,30.3753,69.3451
4/9/2020,4,2528,,Panama,8.538,-80.7821
4/9/2020,4,2,,Papua New Guinea,-6.314993,143.95555
4/9/2020,4,124,,Paraguay,-23.4425,-58.4438
4/9/2020,4,5256,,Peru,-9.19,-75.0152
4/9/2020,4,4076,,Philippines,12.879721,121.774017
4/9/2020,4,5575,,Poland,51.9194,19.1451
4/9/2020,4,13956,,Portugal,39.3999,-8.2245
4/9/2020,4,2376,,Qatar,25.3548,51.1839
4/9/2020,4,5202,,Romania,45.9432,24.9668
4/9/2020,4,10131,,Russia,61.52401,105.318756
4/9/2020,4,110,,Rwanda,-1.9403,29.8739
4/9/2020,4,11,,Saint Kitts and Nevis,17.357822,-62.782998
4/9/2020,4,14,,Saint Lucia,13.9094,-60.9789
4/9/2020,4,12,,Saint Vincent and the Grenadines,12.9843,-61.2872
4/9/2020,4,333,,San Marino,43.9424,12.4578
4/9/2020,4,4,,Sao Tome and Principe,0.1864,6.6131
4/9/2020,4,3287,,Saudi Arabia,23.885942,45.079162
4/9/2020,4,250,,Senegal,14.4974,-14.4524
4/9/2020,4,2867,,Serbia,44.0165,21.0059
4/9/2020,4,11,,Seychelles,-4.6796,55.492
4/9/2020,4,7,,Sierra Leone,8.460555,-11.779889
4/9/2020,4,1910,,Singapore,1.2833,103.8333
4/9/2020,4,701,,Slovakia,48.669,19.699
4/9/2020,4,1124,,Slovenia,46.1512,14.9955
4/9/2020,4,12,,Somalia,5.152149,46.199616
4/9/2020,4,1934,,South Africa,-30.5595,22.9375
4/9/2020,4,3,,South Sudan,6.877,31.307
4/9/2020,4,153222,,Spain,40.463667,-3.74922
4/9/2020,4,190,,Sri Lanka,7.873054,80.771797
4/9/2020,4,15,,Sudan,12.8628,30.2176
4/9/2020,4,10,,Suriname,3.9193,-56.0278
4/9/2020,4,9599,,Sweden,60.128161,18.643501
4/9/2020,4,24051,,Switzerland,46.8182,8.2275
4/9/2020,4,19,,Syria,34.802075,38.996815
4/9/2020,4,380,,Taiwan*,23.7,121
4/9/2020,4,0,,Tajikistan,38.861,71.2761
4/9/2020,4,25,,Tanzania,-6.369028,34.888822
4/9/2020,4,2423,,Thailand,15.870032,100.992541
4/9/2020,4,1,,Timor-Leste,-8.874217,125.727539
4/9/2020,4,73,,Togo,8.6195,0.8248
4/9/2020,4,109,,Trinidad and Tobago,10.6918,-61.2225
4/9/2020,4,643,,Tunisia,33.886917,9.537499
4/9/2020,4,42282,,Turkey,38.9637,35.2433
4/9/2020,4,469478,,US,40,-100
4/9/2020,4,53,,Uganda,1.373333,32.290275
4/9/2020,4,1892,,Ukraine,48.3794,31.1656
4/9/2020,4,2990,,United Arab Emirates,23.424076,53.847818
4/9/2020,4,3,Anguilla,United Kingdom,18.2206,-63.0686
4/9/2020,4,48,Bermuda,United Kingdom,32.3078,-64.7505
4/9/2020,4,3,British Virgin Islands,United Kingdom,18.4207,-64.64
4/9/2020,4,45,Cayman Islands,United Kingdom,19.3133,-81.2546
4/9/2020,4,361,Channel Islands,United Kingdom,49.3723,-2.3644
4/9/2020,4,5,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236
4/9/2020,4,123,Gibraltar,United Kingdom,36.1408,-5.3536
4/9/2020,4,190,Isle of Man,United Kingdom,54.2361,-4.5481
4/9/2020,4,9,Montserrat,United Kingdom,16.742498,-62.187366
4/9/2020,4,8,Turks and Caicos Islands,United Kingdom,21.694,-71.7979
4/9/2020,4,81498,,United Kingdom,55.3781,-3.436
4/9/2020,4,473,,Uruguay,-32.5228,-55.7658
4/9/2020,4,582,,Uzbekistan,41.377491,64.585262
4/9/2020,4,171,,Venezuela,6.4238,-66.5897
4/9/2020,4,255,,Vietnam,14.058324,108.277199
4/9/2020,4,263,,West Bank and Gaza,31.9522,35.2332
4/9/2020,4,4,,Western Sahara,24.2155,-12.8858
4/9/2020,4,0,,Yemen,15.552727,48.516388
4/9/2020,4,39,,Zambia,-13.133897,27.849332
4/9/2020,4,11,,Zimbabwe,-19.015438,29.154857
4/11/2020,4,555,,Afghanistan,33.93911,67.709953
4/11/2020,4,433,,Albania,41.1533,20.1683
4/11/2020,4,1825,,Algeria,28.0339,1.6596
4/11/2020,4,601,,Andorra,42.5063,1.5218
4/11/2020,4,19,,Angola,-11.2027,17.8739
4/11/2020,4,21,,Antigua and Barbuda,17.0608,-61.7964
4/11/2020,4,1975,,Argentina,-38.4161,-63.6167
4/11/2020,4,967,,Armenia,40.0691,45.0382
4/11/2020,4,103,Australian Capital Territory,Australia,-35.4735,149.0124
4/11/2020,4,2857,New South Wales,Australia,-33.8688,151.2093
4/11/2020,4,28,Northern Territory,Australia,-12.4634,130.8456
4/11/2020,4,974,Queensland,Australia,-27.4698,153.0251
4/11/2020,4,429,South Australia,Australia,-34.9285,138.6007
4/11/2020,4,133,Tasmania,Australia,-42.8821,147.3272
4/11/2020,4,1265,Victoria,Australia,-37.8136,144.9631
4/11/2020,4,514,Western Australia,Australia,-31.9505,115.8605
4/11/2020,4,13806,,Austria,47.5162,14.5501
4/11/2020,4,1058,,Azerbaijan,40.1431,47.5769
4/11/2020,4,46,,Bahamas,25.025885,-78.035889
4/11/2020,4,1040,,Bahrain,26.0275,50.55
4/11/2020,4,482,,Bangladesh,23.685,90.3563
4/11/2020,4,68,,Barbados,13.1939,-59.5432
4/11/2020,4,2226,,Belarus,53.7098,27.9534
4/11/2020,4,28018,,Belgium,50.8333,4.469936
4/11/2020,4,13,,Belize,17.1899,-88.4976
4/11/2020,4,35,,Benin,9.3077,2.3158
4/11/2020,4,5,,Bhutan,27.5142,90.4336
4/11/2020,4,275,,Bolivia,-16.2902,-63.5887
4/11/2020,4,946,,Bosnia and Herzegovina,43.9159,17.6791
4/11/2020,4,13,,Botswana,-22.3285,24.6849
4/11/2020,4,20727,,Brazil,-14.235,-51.9253
4/11/2020,4,136,,Brunei,4.5353,114.7277
4/11/2020,4,661,,Bulgaria,42.7339,25.4858
4/11/2020,4,484,,Burkina Faso,12.2383,-1.5616
4/11/2020,4,38,,Burma,21.9162,95.956
4/11/2020,4,5,,Burundi,-3.3731,29.9189
4/11/2020,4,8,,Cabo Verde,16.5388,-23.0418
4/11/2020,4,120,,Cambodia,11.55,104.9167
4/11/2020,4,820,,Cameroon,3.848,11.5021
4/11/2020,4,1567,Alberta,Canada,53.9333,-116.5765
4/11/2020,4,1445,British Columbia,Canada,53.7267,-127.6476
4/11/2020,4,0,Diamond Princess,Canada,0,0
4/11/2020,4,13,Grand Princess,Canada,0,0
4/11/2020,4,243,Manitoba,Canada,53.7609,-98.8139
4/11/2020,4,112,New Brunswick,Canada,46.5653,-66.4619
4/11/2020,4,241,Newfoundland and Labrador,Canada,53.1355,-57.6604
4/11/2020,4,5,Northwest Territories,Canada,64.8255,-124.8457
4/11/2020,4,428,Nova Scotia,Canada,44.682,-63.7443
4/11/2020,4,6648,Ontario,Canada,51.2538,-85.3232
4/11/2020,4,25,Prince Edward Island,Canada,46.5107,-63.4168
4/11/2020,4,12292,Quebec,Canada,52.9399,-73.5491
4/11/2020,4,289,Saskatchewan,Canada,52.9399,-106.4509
4/11/2020,4,8,Yukon,Canada,64.2823,-135
4/11/2020,4,8,,Central African Republic,6.6111,20.9394
4/11/2020,4,11,,Chad,15.4542,18.7322
4/11/2020,4,7366,,Chile,-35.6751,-71.543
4/11/2020,4,991,Anhui,China,31.8257,117.2264
4/11/2020,4,589,Beijing,China,40.1824,116.4142
4/11/2020,4,579,Chongqing,China,30.0572,107.874
4/11/2020,4,351,Fujian,China,26.0789,117.9874
4/11/2020,4,139,Gansu,China,35.7518,104.2861
4/11/2020,4,1548,Guangdong,China,23.3417,113.4244
4/11/2020,4,254,Guangxi,China,23.8298,108.7881
4/11/2020,4,146,Guizhou,China,26.8154,106.8748
4/11/2020,4,168,Hainan,China,19.1959,109.7453
4/11/2020,4,327,Hebei,China,39.549,116.1306
4/11/2020,4,661,Heilongjiang,China,47.862,127.7615
4/11/2020,4,1276,Henan,China,37.8957,114.9042
4/11/2020,4,1000,Hong Kong,China,22.3,114.2
4/11/2020,4,67803,Hubei,China,30.9756,112.2707
4/11/2020,4,1019,Hunan,China,27.6104,111.7088
4/11/2020,4,155,Inner Mongolia,China,44.0935,113.9448
4/11/2020,4,652,Jiangsu,China,32.9711,119.455
4/11/2020,4,937,Jiangxi,China,27.614,115.7221
4/11/2020,4,98,Jilin,China,43.6661,126.1923
4/11/2020,4,145,Liaoning,China,41.2956,122.6085
4/11/2020,4,45,Macau,China,22.1667,113.55
4/11/2020,4,75,Ningxia,China,37.2692,106.1655
4/11/2020,4,18,Qinghai,China,35.7452,95.9956
4/11/2020,4,256,Shaanxi,China,35.1917,108.8701
4/11/2020,4,784,Shandong,China,36.3427,118.1498
4/11/2020,4,555,Shanghai,China,31.202,121.4491
4/11/2020,4,172,Shanxi,China,37.5777,112.2922
